ID,Description,GeneRatio,BgRatio,pvalue,OddsRatio,Count,TermSize,GeneIDs,p.adjust,TERM,ONTOLOGY
GO:0050878,regulation of body fluid levels,10/85,248/8363,1.9426672869314382e-4,4.502506617647277,10,248,Montipora_capitata_HIv3___RNAseq.g7992.t1/Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___TS.g29616.t1/Montipora_capitata_HIv3___RNAseq.g12596.t1/Montipora_capitata_HIv3___RNAseq.g29879.t1b/Montipora_capitata_HIv3___RNAseq.g46378.t1/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1/Montipora_capitata_HIv3___RNAseq.g44445.t1,0.015769097621129637,regulation of body fluid levels,BP
GO:0001782,B cell homeostasis,4/85,29/8363,1.9448013510129047e-4,16.277895592890648,4,29,Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1,0.015769097621129637,B cell homeostasis,BP
GO:0071219,cellular response to molecule of bacterial origin,6/85,88/8363,0.00025696085621996757,7.586258939434592,6,88,Montipora_capitata_HIv3___RNAseq.g2640.t1a/Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g35008.t1/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g44445.t1,0.018714920865743112,cellular response to molecule of bacterial origin,BP
GO:0002726,positive regulation of T cell cytokine production,3/85,13/8363,2.692794369171671e-4,30.176955074148566,3,13,Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g35008.t1,0.018714920865743112,positive regulation of T cell cytokine production,BP
GO:0043085,positive regulation of catalytic activity,19/85,798/8363,3.250412251890221e-4,2.7707332620861957,19,798,Montipora_capitata_HIv3___RNAseq.g7992.t1/Montipora_capitata_HIv3___TS.g1118.t1/Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___TS.g29616.t1/Montipora_capitata_HIv3___RNAseq.g12596.t1/Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g37193.t1/Montipora_capitata_HIv3___RNAseq.g29879.t1b/Montipora_capitata_HIv3___RNAseq.g36907.t1/Montipora_capitata_HIv3___RNAseq.g35008.t1/Montipora_capitata_HIv3___RNAseq.g46378.t1/Montipora_capitata_HIv3___RNAseq.g24942.t1/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1/Montipora_capitata_HIv3___RNAseq.g14965.t1/Montipora_capitata_HIv3___RNAseq.g41226.t1/Montipora_capitata_HIv3___RNAseq.g44445.t1,0.019937081679873257,positive regulation of catalytic activity,BP
GO:0002315,marginal zone B cell differentiation,3/85,14/8363,3.402082492179694e-4,27.416964082320177,3,14,Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1,0.019937081679873257,marginal zone B cell differentiation,BP
GO:0017016,GO:0017016,11/85,318/8363,3.483354455887414e-4,3.858614070403321,11,318,Montipora_capitata_HIv3___RNAseq.g7992.t1/Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___RNAseq.g23733.t1/Montipora_capitata_HIv3___TS.g29616.t1/Montipora_capitata_HIv3___RNAseq.g12596.t1/Montipora_capitata_HIv3___RNAseq.g29879.t1b/Montipora_capitata_HIv3___RNAseq.g35718.t1/Montipora_capitata_HIv3___RNAseq.g24942.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1/Montipora_capitata_HIv3___RNAseq.g41226.t1,0.019937081679873257,NA,NA
GO:0042403,thyroid hormone metabolic process,3/85,15/8363,4.221457954118274e-4,25.141366571915377,3,15,Montipora_capitata_HIv3___RNAseq.g40983.t1/Montipora_capitata_HIv3___RNAseq.g24836.t1/Montipora_capitata_HIv3___RNAseq.g33997.t1,0.022819325496428226,thyroid hormone metabolic process,BP
GO:0031267,small GTPase binding,11/85,328/8363,4.5331914004171335e-4,3.7316095226250803,11,328,Montipora_capitata_HIv3___RNAseq.g7992.t1/Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___RNAseq.g23733.t1/Montipora_capitata_HIv3___TS.g29616.t1/Montipora_capitata_HIv3___RNAseq.g12596.t1/Montipora_capitata_HIv3___RNAseq.g29879.t1b/Montipora_capitata_HIv3___RNAseq.g35718.t1/Montipora_capitata_HIv3___RNAseq.g24942.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1/Montipora_capitata_HIv3___RNAseq.g41226.t1,0.023214711750557216,small GTPase binding,MF
GO:0070229,negative regulation of lymphocyte apoptotic process,3/85,16/8363,5.15760446111917e-4,23.222600716575396,3,16,Montipora_capitata_HIv3___RNAseq.g36907.t1/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g43161.t1a,0.02389690066985216,negative regulation of lymphocyte apoptotic process,BP
GO:0002724,regulation of T cell cytokine production,3/85,16/8363,5.15760446111917e-4,23.222600716575396,3,16,Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g35008.t1,0.02389690066985216,regulation of T cell cytokine production,BP
GO:0002260,lymphocyte homeostasis,4/85,38/8363,5.638044303595301e-4,11.960558866823838,4,38,Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1,0.024935532306355583,lymphocyte homeostasis,BP
GO:0002237,response to molecule of bacterial origin,8/85,187/8363,5.95214248176328e-4,4.699160613688178,8,187,Montipora_capitata_HIv3___RNAseq.g2640.t1a/Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g35008.t1/Montipora_capitata_HIv3___RNAseq.g46378.t1/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g33449.t1/Montipora_capitata_HIv3___RNAseq.g44445.t1,0.02518015058589422,response to molecule of bacterial origin,BP
GO:0031996,thioesterase binding,3/85,17/8363,6.216975784313114e-4,21.564612224031556,3,17,Montipora_capitata_HIv3___RNAseq.g11548.t1/Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t,0.02520465599223608,thioesterase binding,MF
GO:0002313,mature B cell differentiation involved in immune response,3/85,18/8363,7.405800438461767e-4,20.114381691639544,3,18,Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1,0.025740527134645922,mature B cell differentiation involved in immune response,BP
GO:0060997,dendritic spine morphogenesis,3/85,18/8363,7.405800438461767e-4,20.114381691639544,3,18,Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1,0.025740527134645922,dendritic spine morphogenesis,BP
GO:0035631,CD40 receptor complex,3/85,18/8363,7.405800438461767e-4,20.114381691639544,3,18,Montipora_capitata_HIv3___RNAseq.g11548.t1/Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t,0.025740527134645922,CD40 receptor complex,CC
GO:0002521,leukocyte differentiation,8/85,196/8363,8.109313481751027e-4,4.46905741280198,8,196,Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___RNAseq.g7741.t1/Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g35008.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1/Montipora_capitata_HIv3___RNAseq.g43161.t1a,0.025740527134645922,leukocyte differentiation,BP
GO:0006575,cellular modified amino acid metabolic process,7/85,151/8363,8.277898957061875e-4,5.066900912458745,7,151,Montipora_capitata_HIv3___RNAseq.g40427.t1a/Montipora_capitata_HIv3___RNAseq.g40983.t1/Montipora_capitata_HIv3___RNAseq.g24836.t1/Montipora_capitata_HIv3___RNAseq.g37645.t1/Montipora_capitata_HIv3___TS.g33523.t1/Montipora_capitata_HIv3___RNAseq.g33997.t1/Montipora_capitata_HIv3___RNAseq.g44445.t1,0.025740527134645922,cellular modified amino acid metabolic process,BP
GO:0071216,cellular response to biotic stimulus,6/85,110/8363,8.50295905366333e-4,5.966078905686199,6,110,Montipora_capitata_HIv3___RNAseq.g2640.t1a/Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g35008.t1/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g44445.t1,0.025740527134645922,cellular response to biotic stimulus,BP
GO:2000107,negative regulation of leukocyte apoptotic process,3/85,19/8363,8.730086284103961e-4,18.85828601213071,3,19,Montipora_capitata_HIv3___RNAseq.g36907.t1/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g43161.t1a,0.025740527134645922,negative regulation of leukocyte apoptotic process,BP
GO:0002335,mature B cell differentiation,3/85,19/8363,8.730086284103961e-4,18.85828601213071,3,19,Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1,0.025740527134645922,mature B cell differentiation,BP
GO:0002711,positive regulation of T cell mediated immunity,3/85,19/8363,8.730086284103961e-4,18.85828601213071,3,19,Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g35008.t1,0.025740527134645922,positive regulation of T cell mediated immunity,BP
GO:0001776,leukocyte homeostasis,4/85,43/8363,9.069443995674234e-4,10.42168958163024,4,43,Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1,0.02595461472879715,leukocyte homeostasis,BP
GO:0032946,positive regulation of mononuclear cell proliferation,4/85,44/8363,9.899772264883352e-4,10.160017336098864,4,44,Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g36907.t1/Montipora_capitata_HIv3___RNAseq.g43161.t1a,0.026033725442517572,positive regulation of mononuclear cell proliferation,BP
GO:0050671,positive regulation of lymphocyte proliferation,4/85,44/8363,9.899772264883352e-4,10.160017336098864,4,44,Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g36907.t1/Montipora_capitata_HIv3___RNAseq.g43161.t1a,0.026033725442517572,positive regulation of lymphocyte proliferation,BP
GO:0051491,positive regulation of filopodium assembly,4/85,44/8363,9.899772264883352e-4,10.160017336098864,4,44,Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___RNAseq.g24942.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1,0.026033725442517572,positive regulation of filopodium assembly,BP
GO:0070665,positive regulation of leukocyte proliferation,4/85,45/8363,0.0010782180001497937,9.914427666112779,4,45,Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g36907.t1/Montipora_capitata_HIv3___RNAseq.g43161.t1a,0.02671985850111347,positive regulation of leukocyte proliferation,BP
GO:0043547,positive regulation of GTPase activity,8/85,205/8363,0.0010856730847376786,4.259967519975369,8,205,Montipora_capitata_HIv3___RNAseq.g7992.t1/Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___TS.g29616.t1/Montipora_capitata_HIv3___RNAseq.g12596.t1/Montipora_capitata_HIv3___RNAseq.g29879.t1b/Montipora_capitata_HIv3___RNAseq.g35720.t1/Montipora_capitata_HIv3___RNAseq.g41226.t1,0.02671985850111347,positive regulation of GTPase activity,BP
GO:0042060,wound healing,10/85,309/8363,0.0010984525591413554,3.5570952498741852,10,309,Montipora_capitata_HIv3___RNAseq.g7992.t1/Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___TS.g29616.t1/Montipora_capitata_HIv3___RNAseq.g12596.t1/Montipora_capitata_HIv3___RNAseq.g29879.t1b/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1/Montipora_capitata_HIv3___TS.g4674.t2b/Montipora_capitata_HIv3___RNAseq.g44445.t1,0.02671985850111347,wound healing,BP
GO:0002720,positive regulation of cytokine production involved in immune response,3/85,22/8363,0.0013572574305016581,15.880225483012246,3,22,Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g35008.t1,0.03174946278595068,positive regulation of cytokine production involved in immune response,BP
GO:0051020,GTPase binding,11/85,375/8363,0.001370480408026648,3.231088254396354,11,375,Montipora_capitata_HIv3___RNAseq.g7992.t1/Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___RNAseq.g23733.t1/Montipora_capitata_HIv3___TS.g29616.t1/Montipora_capitata_HIv3___RNAseq.g12596.t1/Montipora_capitata_HIv3___RNAseq.g29879.t1b/Montipora_capitata_HIv3___RNAseq.g35718.t1/Montipora_capitata_HIv3___RNAseq.g24942.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1/Montipora_capitata_HIv3___RNAseq.g41226.t1,0.03174946278595068,GTPase binding,MF
GO:0031226,GO:0031226,15/85,630/8363,0.0015324962727535439,2.6695335935157005,15,630,Montipora_capitata_HIv3___RNAseq.g11548.t1/Montipora_capitata_HIv3___RNAseq.g2640.t1a/Montipora_capitata_HIv3___TS.g27540.t1/Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g38848.t1/Montipora_capitata_HIv3___RNAseq.g36907.t1/Montipora_capitata_HIv3___RNAseq.g35008.t1/Montipora_capitata_HIv3___TS.g4674.t2b/Montipora_capitata_HIv3___RNAseq.g33449.t1/Montipora_capitata_HIv3___TS.g33523.t1/Montipora_capitata_HIv3___RNAseq.g33997.t1/Montipora_capitata_HIv3___RNAseq.g6934.t1/Montipora_capitata_HIv3___RNAseq.g4457.t1/Montipora_capitata_HIv3___RNAseq.g44445.t1,0.03467718310207438,NA,NA
GO:0006766,vitamin metabolic process,6/85,124/8363,0.0015836144144941269,5.25037920998747,6,124,Montipora_capitata_HIv3___RNAseq.g40427.t1a/Montipora_capitata_HIv3___RNAseq.g33991.t1/Montipora_capitata_HIv3___RNAseq.g33992.t1/Montipora_capitata_HIv3___RNAseq.g46378.t1/Montipora_capitata_HIv3___TS.g33523.t1/Montipora_capitata_HIv3___TS.g21293.t1,0.035019473302336034,vitamin metabolic process,BP
GO:0071222,cellular response to lipopolysaccharide,5/85,85/8363,0.001671028913862855,6.400868421010554,5,85,Montipora_capitata_HIv3___RNAseq.g2640.t1a/Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g44445.t1,0.0359649144382165,cellular response to lipopolysaccharide,BP
GO:0005164,tumor necrosis factor receptor binding,3/85,24/8363,0.0017578826877369216,14.369280173626617,3,24,Montipora_capitata_HIv3___RNAseq.g11548.t1/Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t,0.0359649144382165,tumor necrosis factor receptor binding,MF
GO:0006767,water-soluble vitamin metabolic process,5/85,86/8363,0.0017601936011503697,6.321116912829671,5,86,Montipora_capitata_HIv3___RNAseq.g40427.t1a/Montipora_capitata_HIv3___RNAseq.g33991.t1/Montipora_capitata_HIv3___RNAseq.g33992.t1/Montipora_capitata_HIv3___TS.g33523.t1/Montipora_capitata_HIv3___TS.g21293.t1,0.0359649144382165,water-soluble vitamin metabolic process,BP
GO:0050790,regulation of catalytic activity,23/85,1213/8363,0.001774219828401225,2.209329204069653,23,1213,Montipora_capitata_HIv3___RNAseq.g7992.t1/Montipora_capitata_HIv3___TS.g1118.t1/Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___RNAseq.g5395.t1/Montipora_capitata_HIv3___TS.g29616.t1/Montipora_capitata_HIv3___RNAseq.g26580.t1/Montipora_capitata_HIv3___RNAseq.g12596.t1/Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___TS.g32048.t1/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g37193.t1/Montipora_capitata_HIv3___RNAseq.g29879.t1b/Montipora_capitata_HIv3___RNAseq.g36907.t1/Montipora_capitata_HIv3___RNAseq.g35008.t1/Montipora_capitata_HIv3___RNAseq.g46378.t1/Montipora_capitata_HIv3___RNAseq.g24942.t1/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1/Montipora_capitata_HIv3___RNAseq.g14965.t1/Montipora_capitata_HIv3___RNAseq.g43161.t1a/Montipora_capitata_HIv3___RNAseq.g41226.t1/Montipora_capitata_HIv3___RNAseq.g44445.t1,0.0359649144382165,regulation of catalytic activity,BP
GO:0009611,response to wounding,11/85,390/8363,0.001874602344990197,3.0973719064310083,11,390,Montipora_capitata_HIv3___RNAseq.g7992.t1/Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___TS.g29616.t1/Montipora_capitata_HIv3___RNAseq.g12596.t1/Montipora_capitata_HIv3___RNAseq.g29879.t1b/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1/Montipora_capitata_HIv3___TS.g4674.t2b/Montipora_capitata_HIv3___TS.g33523.t1/Montipora_capitata_HIv3___RNAseq.g44445.t1,0.037224246564805344,response to wounding,BP
GO:0032496,response to lipopolysaccharide,7/85,179/8363,0.0022168752563493386,4.227682714161731,7,179,Montipora_capitata_HIv3___RNAseq.g2640.t1a/Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g46378.t1/Montipora_capitata_HIv3___RNAseq.g44814.t1/Montipora_capitata_HIv3___RNAseq.g33449.t1/Montipora_capitata_HIv3___RNAseq.g44445.t1,0.04314039248855813,response to lipopolysaccharide,BP
GO:0042102,positive regulation of T cell proliferation,3/85,27/8363,0.002485262070003071,12.567036650681198,3,27,Montipora_capitata_HIv3___RNAseq.g44960.t2/Montipora_capitata_HIv3___RNAseq.21467_t/Montipora_capitata_HIv3___RNAseq.g43161.t1a,0.04741490184535271,positive regulation of T cell proliferation,BP
GO:0043087,regulation of GTPase activity,8/85,235/8363,0.002577351253292899,3.6842017821942608,8,235,Montipora_capitata_HIv3___RNAseq.g7992.t1/Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___TS.g29616.t1/Montipora_capitata_HIv3___RNAseq.g12596.t1/Montipora_capitata_HIv3___RNAseq.g29879.t1b/Montipora_capitata_HIv3___RNAseq.g35720.t1/Montipora_capitata_HIv3___RNAseq.g41226.t1,0.04742201323950029,regulation of GTPase activity,BP
GO:0030098,lymphocyte differentiation,6/85,137/8363,0.0026250746009219756,4.72205156830578,6,137,Montipora_capitata_HIv3___RNAseq.g23734.t3/Montipora_capitata_HIv3___RNAseq.g35804.t1/Montipora_capitata_HIv3___RNAseq.g7741.t1/Montipora_capitata_HIv3___RNAseq.g35008.t1/Montipora_capitata_HIv3___RNAseq.g35720.t1/Montipora_capitata_HIv3___RNAseq.g43161.t1a,0.04742201323950029,lymphocyte differentiation,BP
