SCF082_s194_g6973	GO:0003674;GO:0003824;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005739;GO:0005783;GO:0005829;GO:0005886;GO:0006082;GO:0006091;GO:0006099;GO:0006101;GO:0006106;GO:0006139;GO:0006457;GO:0006725;GO:0006732;GO:0006753;GO:0006793;GO:0006796;GO:0006807;GO:0006950;GO:0008150;GO:0008152;GO:0009060;GO:0009117;GO:0009628;GO:0009987;GO:0012505;GO:0015980;GO:0016020;GO:0016156;GO:0016491;GO:0016627;GO:0016628;GO:0016999;GO:0017144;GO:0019637;GO:0019752;GO:0033554;GO:0034059;GO:0034641;GO:0034975;GO:0036293;GO:0036294;GO:0042221;GO:0042726;GO:0043226;GO:0043227;GO:0043229;GO:0043231;GO:0043436;GO:0043648;GO:0044237;GO:0044238;GO:0044281;GO:0044424;GO:0044444;GO:0044464;GO:0045333;GO:0046443;GO:0046483;GO:0050896;GO:0051186;GO:0051716;GO:0055086;GO:0055114;GO:0070482;GO:0070887;GO:0071453;GO:0071454;GO:0071704;GO:0071944;GO:0072350;GO:0072387;GO:1901360;GO:1901564
SCF082_s1940_g31487	GO:0003674;GO:0005215;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0006873;GO:0006875;GO:0006879;GO:0008150;GO:0009507;GO:0009526;GO:0009536;GO:0009941;GO:0009987;GO:0019725;GO:0030003;GO:0031967;GO:0031975;GO:0042592;GO:0043226;GO:0043227;GO:0043229;GO:0043231;GO:0044422;GO:0044424;GO:0044434;GO:0044435;GO:0044444;GO:0044446;GO:0044464;GO:0046916;GO:0048878;GO:0050801;GO:0055065;GO:0055072;GO:0055076;GO:0055080;GO:0055082;GO:0065007;GO:0065008;GO:0098771
SCF082_s1943_g31510	GO:0003674;GO:0003824;GO:0004012;GO:0005215;GO:0005319;GO:0005548;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005768;GO:0005794;GO:0005802;GO:0005886;GO:0006810;GO:0006811;GO:0006820;GO:0006869;GO:0006900;GO:0006996;GO:0007275;GO:0008150;GO:0009987;GO:0010876;GO:0012505;GO:0015711;GO:0015748;GO:0015914;GO:0016020;GO:0016043;GO:0016050;GO:0016192;GO:0016462;GO:0016787;GO:0016817;GO:0016818;GO:0016887;GO:0017111;GO:0022622;GO:0031410;GO:0031982;GO:0031984;GO:0032501;GO:0032502;GO:0033036;GO:0034204;GO:0042623;GO:0043226;GO:0043227;GO:0043229;GO:0043231;GO:0043492;GO:0044422;GO:0044424;GO:0044431;GO:0044444;GO:0044446;GO:0044464;GO:0045332;GO:0048193;GO:0048194;GO:0048364;GO:0048367;GO:0048731;GO:0048856;GO:0051179;GO:0051234;GO:0061024;GO:0065007;GO:0065008;GO:0071702;GO:0071840;GO:0071944;GO:0097035;GO:0097708;GO:0098791;GO:0099402
SCF082_s1944_g31514	GO:0003674;GO:0005215;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0006873;GO:0006875;GO:0006879;GO:0008150;GO:0009507;GO:0009526;GO:0009536;GO:0009941;GO:0009987;GO:0019725;GO:0030003;GO:0031967;GO:0031975;GO:0042592;GO:0043226;GO:0043227;GO:0043229;GO:0043231;GO:0044422;GO:0044424;GO:0044434;GO:0044435;GO:0044444;GO:0044446;GO:0044464;GO:0046916;GO:0048878;GO:0050801;GO:0055065;GO:0055072;GO:0055076;GO:0055080;GO:0055082;GO:0065007;GO:0065008;GO:0098771
SCF082_s1945_g31519	GO:0001101;GO:0003674;GO:0003824;GO:0004672;GO:0004674;GO:0004693;GO:0005575;GO:0005622;GO:0005623;GO:0005634;GO:0005737;GO:0006464;GO:0006468;GO:0006793;GO:0006796;GO:0006807;GO:0006950;GO:0006979;GO:0006995;GO:0006996;GO:0007154;GO:0008150;GO:0008152;GO:0009267;GO:0009314;GO:0009414;GO:0009415;GO:0009416;GO:0009507;GO:0009532;GO:0009536;GO:0009570;GO:0009605;GO:0009628;GO:0009639;GO:0009642;GO:0009644;GO:0009657;GO:0009658;GO:0009987;GO:0009991;GO:0010035;GO:0010114;GO:0010287;GO:0016043;GO:0016301;GO:0016310;GO:0016740;GO:0016772;GO:0016773;GO:0019538;GO:0031279;GO:0031647;GO:0031667;GO:0031668;GO:0031669;GO:0033554;GO:0036211;GO:0042221;GO:0042594;GO:0043170;GO:0043226;GO:0043227;GO:0043229;GO:0043231;GO:0043412;GO:0043562;GO:0044237;GO:0044238;GO:0044260;GO:0044267;GO:0044422;GO:0044424;GO:0044434;GO:0044435;GO:0044444;GO:0044446;GO:0044464;GO:0050789;GO:0050790;GO:0050794;GO:0050821;GO:0050896;GO:0051716;GO:0051726;GO:0065007;GO:0065008;GO:0065009;GO:0071496;GO:0071704;GO:0071840;GO:0080177;GO:0080183;GO:0097472;GO:0140096;GO:1901564;GO:1901700;GO:1902171
SCF082_s1946_g31527	GO:0003674;GO:0003824;GO:0004012;GO:0005215;GO:0005319;GO:0005548;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005768;GO:0005794;GO:0005802;GO:0005886;GO:0006810;GO:0006811;GO:0006820;GO:0006869;GO:0006900;GO:0006996;GO:0007275;GO:0008150;GO:0009987;GO:0010876;GO:0012505;GO:0015711;GO:0015748;GO:0015914;GO:0016020;GO:0016043;GO:0016050;GO:0016192;GO:0016462;GO:0016787;GO:0016817;GO:0016818;GO:0016887;GO:0017111;GO:0022622;GO:0031410;GO:0031982;GO:0031984;GO:0032501;GO:0032502;GO:0033036;GO:0034204;GO:0042623;GO:0043226;GO:0043227;GO:0043229;GO:0043231;GO:0043492;GO:0044422;GO:0044424;GO:0044431;GO:0044444;GO:0044446;GO:0044464;GO:0045332;GO:0048193;GO:0048194;GO:0048364;GO:0048367;GO:0048731;GO:0048856;GO:0051179;GO:0051234;GO:0061024;GO:0065007;GO:0065008;GO:0071702;GO:0071840;GO:0071944;GO:0097035;GO:0097708;GO:0098791;GO:0099402
SCF082_s1948_g31534	GO:0000122;GO:0000166;GO:0000287;GO:0002028;GO:0003674;GO:0003824;GO:0004672;GO:0004674;GO:0005488;GO:0005515;GO:0005524;GO:0005575;GO:0005622;GO:0005623;GO:0005634;GO:0005737;GO:0005829;GO:0006109;GO:0006111;GO:0006355;GO:0006357;GO:0006464;GO:0006468;GO:0006793;GO:0006796;GO:0006807;GO:0006915;GO:0006950;GO:0007154;GO:0007165;GO:0007166;GO:0007167;GO:0007169;GO:0007275;GO:0007346;GO:0007507;GO:0008134;GO:0008140;GO:0008144;GO:0008150;GO:0008152;GO:0008219;GO:0008286;GO:0009314;GO:0009416;GO:0009605;GO:0009628;GO:0009648;GO:0009649;GO:0009719;GO:0009725;GO:0009888;GO:0009889;GO:0009890;GO:0009892;GO:0009966;GO:0009987;GO:0009991;GO:0010033;GO:0010243;GO:0010468;GO:0010556;GO:0010558;GO:0010605;GO:0010629;GO:0010646;GO:0010675;GO:0010677;GO:0010830;GO:0010866;GO:0010868;GO:0010906;GO:0010941;GO:0010942;GO:0010959;GO:0012501;GO:0014706;GO:0016301;GO:0016310;GO:0016740;GO:0016772;GO:0016773;GO:0017076;GO:0019216;GO:0019219;GO:0019222;GO:0019538;GO:0019899;GO:0019900;GO:0019901;GO:0023051;GO:0023052;GO:0030154;GO:0030554;GO:0031323;GO:0031324;GO:0031326;GO:0031327;GO:0031667;GO:0032501;GO:0032502;GO:0032553;GO:0032555;GO:0032559;GO:0032792;GO:0032868;GO:0032869;GO:0032870;GO:0032879;GO:0035051;GO:0035556;GO:0035639;GO:0036094;GO:0036211;GO:0042221;GO:0042594;GO:0042692;GO:0042752;GO:0042826;GO:0042981;GO:0043065;GO:0043067;GO:0043068;GO:0043153;GO:0043167;GO:0043168;GO:0043169;GO:0043170;GO:0043226;GO:0043227;GO:0043229;GO:0043231;GO:0043255;GO:0043269;GO:0043276;GO:0043412;GO:0043433;GO:0043434;GO:0044092;GO:0044237;GO:0044238;GO:0044260;GO:0044267;GO:0044424;GO:0044444;GO:0044464;GO:0045595;GO:0045721;GO:0045833;GO:0045892;GO:0045912;GO:0045934;GO:0046626;GO:0046777;GO:0046872;GO:0046890;GO:0048513;GO:0048518;GO:0048519;GO:0048522;GO:0048523;GO:0048583;GO:0048731;GO:0048738;GO:0048856;GO:0048869;GO:0050789;GO:0050793;GO:0050794;GO:0050896;GO:0051049;GO:0051055;GO:0051090;GO:0051146;GO:0051147;GO:0051153;GO:0051171;GO:0051172;GO:0051252;GO:0051253;GO:0051716;GO:0051726;GO:0055007;GO:0060255;GO:0060537;GO:0061061;GO:0062012;GO:0062014;GO:0065007;GO:0065009;GO:0070887;GO:0071310;GO:0071375;GO:0071417;GO:0071495;GO:0071704;GO:0071889;GO:0072359;GO:0080090;GO:0090207;GO:0090209;GO:0097159;GO:0097367;GO:0140096;GO:1900076;GO:1901265;GO:1901363;GO:1901564;GO:1901652;GO:1901653;GO:1901698;GO:1901699;GO:1901700;GO:1901701;GO:1902679;GO:1903506;GO:1903507;GO:2000112;GO:2000113;GO:2000209;GO:2000210;GO:2001141
SCF082_s1949_g31541	GO:0003674;GO:0005488;GO:0005509;GO:0005513;GO:0005515;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005773;GO:0005856;GO:0005874;GO:0007154;GO:0007165;GO:0008150;GO:0009593;GO:0009987;GO:0010035;GO:0010038;GO:0010099;GO:0015630;GO:0019722;GO:0019904;GO:0019932;GO:0023052;GO:0035556;GO:0042221;GO:0043167;GO:0043169;GO:0043226;GO:0043227;GO:0043228;GO:0043229;GO:0043231;GO:0043232;GO:0044422;GO:0044424;GO:0044430;GO:0044444;GO:0044446;GO:0044464;GO:0046872;GO:0048580;GO:0048583;GO:0050789;GO:0050793;GO:0050794;GO:0050896;GO:0051239;GO:0051592;GO:0051606;GO:0051716;GO:0065007;GO:0099080;GO:0099081;GO:0099512;GO:0099513;GO:2000026;GO:2000030
SCF082_s1949_g31538	GO:0001671;GO:0003674;GO:0005488;GO:0005515;GO:0005575;GO:0005622;GO:0005623;GO:0005634;GO:0005737;GO:0005739;GO:0005740;GO:0005741;GO:0006457;GO:0006605;GO:0006626;GO:0006810;GO:0006839;GO:0006886;GO:0006996;GO:0007005;GO:0008047;GO:0008104;GO:0008150;GO:0009987;GO:0015031;GO:0015833;GO:0016020;GO:0016021;GO:0016043;GO:0017038;GO:0019867;GO:0030150;GO:0030234;GO:0030544;GO:0031072;GO:0031090;GO:0031224;GO:0031300;GO:0031301;GO:0031306;GO:0031307;GO:0031966;GO:0031967;GO:0031968;GO:0031975;GO:0032592;GO:0032781;GO:0033036;GO:0033365;GO:0034613;GO:0042886;GO:0043085;GO:0043226;GO:0043227;GO:0043229;GO:0043231;GO:0043462;GO:0044093;GO:0044422;GO:0044424;GO:0044425;GO:0044429;GO:0044444;GO:0044446;GO:0044455;GO:0044464;GO:0044743;GO:0045184;GO:0046907;GO:0050790;GO:0051179;GO:0051234;GO:0051336;GO:0051345;GO:0051641;GO:0051649;GO:0055085;GO:0060589;GO:0060590;GO:0065002;GO:0065007;GO:0065009;GO:0070585;GO:0070727;GO:0071702;GO:0071705;GO:0071806;GO:0071840;GO:0072594;GO:0072655;GO:0098573;GO:0098588;GO:0098772;GO:0098805;GO:1990542
SCF082_s195_g6990	GO:0000003;GO:0000166;GO:0000184;GO:0000228;GO:0000288;GO:0000291;GO:0000294;GO:0000723;GO:0000781;GO:0000784;GO:0000785;GO:0000932;GO:0000956;GO:0001101;GO:0001666;GO:0002237;GO:0003006;GO:0003674;GO:0003676;GO:0003677;GO:0003682;GO:0003723;GO:0003724;GO:0003729;GO:0003824;GO:0004004;GO:0004386;GO:0005488;GO:0005515;GO:0005524;GO:0005575;GO:0005622;GO:0005623;GO:0005634;GO:0005654;GO:0005681;GO:0005694;GO:0005737;GO:0005829;GO:0005844;GO:0005886;GO:0005911;GO:0006139;GO:0006259;GO:0006260;GO:0006261;GO:0006281;GO:0006310;GO:0006325;GO:0006342;GO:0006355;GO:0006401;GO:0006402;GO:0006403;GO:0006405;GO:0006406;GO:0006417;GO:0006449;GO:0006464;GO:0006611;GO:0006725;GO:0006807;GO:0006810;GO:0006886;GO:0006913;GO:0006950;GO:0006952;GO:0006974;GO:0006979;GO:0006996;GO:0007049;GO:0007154;GO:0007165;GO:0007275;GO:0007548;GO:0007549;GO:0008026;GO:0008104;GO:0008144;GO:0008150;GO:0008152;GO:0008186;GO:0008298;GO:0008334;GO:0009048;GO:0009056;GO:0009057;GO:0009058;GO:0009059;GO:0009314;GO:0009416;GO:0009506;GO:0009605;GO:0009607;GO:0009611;GO:0009617;GO:0009628;GO:0009648;GO:0009653;GO:0009719;GO:0009725;GO:0009743;GO:0009751;GO:0009753;GO:0009755;GO:0009756;GO:0009790;GO:0009863;GO:0009867;GO:0009887;GO:0009889;GO:0009890;GO:0009892;GO:0009893;GO:0009894;GO:0009896;GO:0009987;GO:0010033;GO:0010182;GO:0010467;GO:0010468;GO:0010556;GO:0010558;GO:0010604;GO:0010605;GO:0010608;GO:0010610;GO:0010629;GO:0014070;GO:0015031;GO:0015833;GO:0015931;GO:0016020;GO:0016043;GO:0016070;GO:0016071;GO:0016246;GO:0016441;GO:0016458;GO:0016462;GO:0016567;GO:0016787;GO:0016817;GO:0016818;GO:0016887;GO:0017076;GO:0017111;GO:0017148;GO:0019219;GO:0019222;GO:0019439;GO:0019538;GO:0019725;GO:0019899;GO:0019902;GO:0019903;GO:0022402;GO:0022414;GO:0023052;GO:0030054;GO:0030466;GO:0030538;GO:0030554;GO:0031047;GO:0031323;GO:0031324;GO:0031325;GO:0031326;GO:0031327;GO:0031329;GO:0031331;GO:0031503;GO:0031974;GO:0031981;GO:0032200;GO:0032201;GO:0032204;GO:0032268;GO:0032269;GO:0032446;GO:0032496;GO:0032501;GO:0032502;GO:0032553;GO:0032555;GO:0032559;GO:0032870;GO:0032991;GO:0033036;GO:0033043;GO:0033044;GO:0033260;GO:0033554;GO:0033993;GO:0034097;GO:0034248;GO:0034249;GO:0034427;GO:0034613;GO:0034641;GO:0034645;GO:0034655;GO:0034660;GO:0035112;GO:0035145;GO:0035194;GO:0035639;GO:0035690;GO:0035770;GO:0036094;GO:0036211;GO:0036293;GO:0036294;GO:0036464;GO:0040029;GO:0042162;GO:0042221;GO:0042493;GO:0042592;GO:0042623;GO:0042742;GO:0042886;GO:0043021;GO:0043024;GO:0043167;GO:0043168;GO:0043170;GO:0043207;GO:0043226;GO:0043227;GO:0043228;GO:0043229;GO:0043231;GO:0043232;GO:0043233;GO:0043244;GO:0043412;GO:0043487;GO:0043488;GO:0043565;GO:0043928;GO:0044237;GO:0044238;GO:0044248;GO:0044249;GO:0044260;GO:0044265;GO:0044267;GO:0044270;GO:0044422;GO:0044424;GO:0044427;GO:0044428;GO:0044444;GO:0044446;GO:0044454;GO:0044464;GO:0044530;GO:0044770;GO:0044786;GO:0044877;GO:0045184;GO:0045814;GO:0045892;GO:0045934;GO:0045935;GO:0046483;GO:0046677;GO:0046700;GO:0046907;GO:0048513;GO:0048518;GO:0048519;GO:0048522;GO:0048523;GO:0048562;GO:0048568;GO:0048571;GO:0048598;GO:0048608;GO:0048731;GO:0048806;GO:0048856;GO:0050657;GO:0050658;GO:0050779;GO:0050789;GO:0050794;GO:0050896;GO:0051028;GO:0051052;GO:0051128;GO:0051168;GO:0051169;GO:0051171;GO:0051172;GO:0051173;GO:0051179;GO:0051234;GO:0051236;GO:0051246;GO:0051248;GO:0051252;GO:0051253;GO:0051254;GO:0051276;GO:0051641;GO:0051649;GO:0051704;GO:0051707;GO:0051716;GO:0051721;GO:0055044;GO:0060249;GO:0060255;GO:0061013;GO:0061014;GO:0061157;GO:0061158;GO:0061458;GO:0065007;GO:0065008;GO:0070013;GO:0070035;GO:0070478;GO:0070482;GO:0070555;GO:0070647;GO:0070727;GO:0070887;GO:0071025;GO:0071027;GO:0071028;GO:0071030;GO:0071044;GO:0071166;GO:0071216;GO:0071219;GO:0071222;GO:0071229;GO:0071236;GO:0071310;GO:0071322;GO:0071345;GO:0071347;GO:0071395;GO:0071396;GO:0071407;GO:0071426;GO:0071427;GO:0071446;GO:0071453;GO:0071456;GO:0071495;GO:0071702;GO:0071704;GO:0071705;GO:0071840;GO:0071944;GO:0080090;GO:0090304;GO:0097159;GO:0097367;GO:0098542;GO:0098687;GO:0140098;GO:1901265;GO:1901360;GO:1901361;GO:1901363;GO:1901564;GO:1901575;GO:1901576;GO:1901700;GO:1901701;GO:1902679;GO:1903311;GO:1903313;GO:1903506;GO:1903507;GO:1990904;GO:2000112;GO:2000113;GO:2000622;GO:2000624;GO:2000815;GO:2001141
SCF082_s195_g6991	GO:0003674;GO:0003824;GO:0006082;GO:0006091;GO:0006099;GO:0006101;GO:0006106;GO:0008150;GO:0008152;GO:0009060;GO:0009987;GO:0015980;GO:0016156;GO:0016491;GO:0016627;GO:0016628;GO:0016999;GO:0017144;GO:0019752;GO:0043436;GO:0043648;GO:0044237;GO:0044238;GO:0044281;GO:0045333;GO:0055114;GO:0071704;GO:0072350
SCF082_s195_g6993	GO:0000165;GO:0000166;GO:0000278;GO:0000302;GO:0001101;GO:0001932;GO:0001933;GO:0001965;GO:0003674;GO:0003676;GO:0003723;GO:0003824;GO:0004721;GO:0004722;GO:0005488;GO:0005515;GO:0005524;GO:0005575;GO:0005622;GO:0005623;GO:0005634;GO:0005635;GO:0005654;GO:0005737;GO:0005783;GO:0005789;GO:0005819;GO:0005829;GO:0005856;GO:0005911;GO:0006139;GO:0006325;GO:0006351;GO:0006464;GO:0006468;GO:0006470;GO:0006725;GO:0006793;GO:0006796;GO:0006807;GO:0006810;GO:0006913;GO:0006950;GO:0006979;GO:0006996;GO:0007049;GO:0007154;GO:0007165;GO:0008017;GO:0008092;GO:0008104;GO:0008144;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009314;GO:0009410;GO:0009416;GO:0009506;GO:0009628;GO:0009636;GO:0009639;GO:0009889;GO:0009890;GO:0009892;GO:0009966;GO:0009967;GO:0009987;GO:0010017;GO:0010019;GO:0010033;GO:0010035;GO:0010038;GO:0010243;GO:0010288;GO:0010380;GO:0010467;GO:0010563;GO:0010605;GO:0010646;GO:0010647;GO:0010941;GO:0012505;GO:0014070;GO:0014072;GO:0015630;GO:0015631;GO:0016020;GO:0016021;GO:0016043;GO:0016070;GO:0016310;GO:0016311;GO:0016569;GO:0016570;GO:0016576;GO:0016604;GO:0016607;GO:0016787;GO:0016788;GO:0016791;GO:0017076;GO:0017157;GO:0018130;GO:0019220;GO:0019222;GO:0019438;GO:0019538;GO:0022607;GO:0023014;GO:0023051;GO:0023052;GO:0023056;GO:0030054;GO:0030176;GO:0030425;GO:0030554;GO:0031072;GO:0031090;GO:0031224;GO:0031227;GO:0031323;GO:0031324;GO:0031326;GO:0031327;GO:0031399;GO:0031400;GO:0031965;GO:0031967;GO:0031974;GO:0031975;GO:0031981;GO:0031984;GO:0032268;GO:0032269;GO:0032553;GO:0032555;GO:0032559;GO:0032774;GO:0032879;GO:0032991;GO:0033036;GO:0033143;GO:0033145;GO:0033365;GO:0033554;GO:0033993;GO:0034599;GO:0034613;GO:0034614;GO:0034641;GO:0034645;GO:0034654;GO:0035556;GO:0035639;GO:0035690;GO:0035970;GO:0036094;GO:0036211;GO:0036477;GO:0042175;GO:0042221;GO:0042325;GO:0042326;GO:0042493;GO:0042542;GO:0042578;GO:0042802;GO:0042995;GO:0043005;GO:0043025;GO:0043167;GO:0043168;GO:0043170;GO:0043204;GO:0043226;GO:0043227;GO:0043228;GO:0043229;GO:0043231;GO:0043232;GO:0043233;GO:0043278;GO:0043279;GO:0043412;GO:0043531;GO:0043933;GO:0044085;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044267;GO:0044271;GO:0044297;GO:0044422;GO:0044424;GO:0044425;GO:0044428;GO:0044430;GO:0044432;GO:0044444;GO:0044446;GO:0044451;GO:0044463;GO:0044464;GO:0045920;GO:0045936;GO:0046483;GO:0046677;GO:0046686;GO:0046906;GO:0046907;GO:0048518;GO:0048519;GO:0048522;GO:0048523;GO:0048583;GO:0048584;GO:0050789;GO:0050794;GO:0050896;GO:0051046;GO:0051048;GO:0051049;GO:0051051;GO:0051169;GO:0051171;GO:0051172;GO:0051174;GO:0051179;GO:0051193;GO:0051195;GO:0051234;GO:0051246;GO:0051248;GO:0051259;GO:0051276;GO:0051291;GO:0051641;GO:0051649;GO:0051716;GO:0051879;GO:0055044;GO:0060255;GO:0060359;GO:0060548;GO:0060627;GO:0065003;GO:0065007;GO:0070013;GO:0070262;GO:0070301;GO:0070542;GO:0070727;GO:0070887;GO:0071214;GO:0071236;GO:0071241;GO:0071248;GO:0071276;GO:0071478;GO:0071482;GO:0071489;GO:0071704;GO:0071840;GO:0071944;GO:0072347;GO:0072686;GO:0080090;GO:0090056;GO:0090304;GO:0097159;GO:0097237;GO:0097367;GO:0097447;GO:0097458;GO:0097659;GO:0098827;GO:0101031;GO:0104004;GO:0120025;GO:0120038;GO:0140096;GO:1901214;GO:1901215;GO:1901265;GO:1901360;GO:1901362;GO:1901363;GO:1901401;GO:1901402;GO:1901463;GO:1901464;GO:1901564;GO:1901576;GO:1901698;GO:1901700;GO:1901701;GO:1902325;GO:1903530;GO:1903531;GO:1904550;GO:1990635;GO:2000322;GO:2000324
SCF082_s195_g7002	GO:0000003;GO:0000184;GO:0000226;GO:0000278;GO:0000280;GO:0000375;GO:0000377;GO:0000398;GO:0000910;GO:0000932;GO:0000956;GO:0002119;GO:0002164;GO:0003002;GO:0003006;GO:0003674;GO:0003676;GO:0003682;GO:0003723;GO:0003727;GO:0003729;GO:0003730;GO:0004857;GO:0005488;GO:0005515;GO:0005575;GO:0005622;GO:0005623;GO:0005634;GO:0005681;GO:0005737;GO:0005829;GO:0005840;GO:0005844;GO:0006139;GO:0006378;GO:0006396;GO:0006397;GO:0006401;GO:0006402;GO:0006403;GO:0006405;GO:0006406;GO:0006412;GO:0006413;GO:0006417;GO:0006446;GO:0006518;GO:0006611;GO:0006725;GO:0006807;GO:0006810;GO:0006886;GO:0006913;GO:0006950;GO:0006996;GO:0006997;GO:0007010;GO:0007017;GO:0007049;GO:0007112;GO:0007140;GO:0007154;GO:0007267;GO:0007268;GO:0007275;GO:0007276;GO:0007281;GO:0007283;GO:0007286;GO:0007289;GO:0007292;GO:0007346;GO:0007389;GO:0007399;GO:0007596;GO:0007599;GO:0008022;GO:0008104;GO:0008143;GO:0008150;GO:0008152;GO:0008187;GO:0008266;GO:0008283;GO:0008284;GO:0008380;GO:0008428;GO:0008494;GO:0009056;GO:0009057;GO:0009058;GO:0009059;GO:0009611;GO:0009790;GO:0009791;GO:0009792;GO:0009794;GO:0009889;GO:0009891;GO:0009892;GO:0009893;GO:0009894;GO:0009895;GO:0009896;GO:0009953;GO:0009987;GO:0009994;GO:0010467;GO:0010468;GO:0010494;GO:0010556;GO:0010557;GO:0010564;GO:0010604;GO:0010605;GO:0010608;GO:0010628;GO:0010629;GO:0010941;GO:0015031;GO:0015833;GO:0015931;GO:0016043;GO:0016070;GO:0016071;GO:0016458;GO:0019219;GO:0019222;GO:0019439;GO:0019538;GO:0019953;GO:0022008;GO:0022402;GO:0022412;GO:0022414;GO:0022603;GO:0023052;GO:0030154;GO:0030234;GO:0030425;GO:0031047;GO:0031123;GO:0031124;GO:0031323;GO:0031324;GO:0031325;GO:0031326;GO:0031328;GO:0031329;GO:0031330;GO:0031331;GO:0031369;GO:0031370;GO:0031503;GO:0032268;GO:0032270;GO:0032465;GO:0032501;GO:0032502;GO:0032504;GO:0032886;GO:0032954;GO:0032991;GO:0033036;GO:0033043;GO:0033206;GO:0034248;GO:0034250;GO:0034613;GO:0034641;GO:0034645;GO:0034655;GO:0035770;GO:0036093;GO:0036464;GO:0036477;GO:0040001;GO:0040026;GO:0040028;GO:0042060;GO:0042127;GO:0042478;GO:0042886;GO:0042995;GO:0043005;GO:0043009;GO:0043043;GO:0043086;GO:0043170;GO:0043186;GO:0043226;GO:0043227;GO:0043228;GO:0043229;GO:0043231;GO:0043232;GO:0043487;GO:0043488;GO:0043489;GO:0043603;GO:0043604;GO:0043621;GO:0043631;GO:0043900;GO:0043902;GO:0043903;GO:0044087;GO:0044092;GO:0044237;GO:0044238;GO:0044248;GO:0044249;GO:0044260;GO:0044265;GO:0044267;GO:0044270;GO:0044271;GO:0044422;GO:0044424;GO:0044428;GO:0044444;GO:0044446;GO:0044463;GO:0044464;GO:0044703;GO:0045069;GO:0045070;GO:0045182;GO:0045184;GO:0045314;GO:0045495;GO:0045595;GO:0045664;GO:0045727;GO:0045934;GO:0045935;GO:0045995;GO:0046483;GO:0046532;GO:0046700;GO:0046907;GO:0048232;GO:0048255;GO:0048285;GO:0048468;GO:0048477;GO:0048515;GO:0048518;GO:0048519;GO:0048522;GO:0048523;GO:0048524;GO:0048580;GO:0048582;GO:0048599;GO:0048609;GO:0048699;GO:0048731;GO:0048856;GO:0048869;GO:0050657;GO:0050658;GO:0050767;GO:0050789;GO:0050790;GO:0050792;GO:0050793;GO:0050794;GO:0050817;GO:0050878;GO:0050896;GO:0051028;GO:0051094;GO:0051128;GO:0051168;GO:0051169;GO:0051171;GO:0051172;GO:0051173;GO:0051179;GO:0051234;GO:0051236;GO:0051239;GO:0051240;GO:0051246;GO:0051247;GO:0051252;GO:0051253;GO:0051254;GO:0051293;GO:0051301;GO:0051302;GO:0051321;GO:0051493;GO:0051640;GO:0051641;GO:0051649;GO:0051653;GO:0051656;GO:0051704;GO:0051726;GO:0051960;GO:0060211;GO:0060212;GO:0060213;GO:0060255;GO:0060284;GO:0060293;GO:0060548;GO:0061013;GO:0061014;GO:0061062;GO:0061063;GO:0061640;GO:0065007;GO:0065008;GO:0065009;GO:0070507;GO:0070717;GO:0070727;GO:0071013;GO:0071014;GO:0071166;GO:0071426;GO:0071427;GO:0071702;GO:0071704;GO:0071705;GO:0071840;GO:0080090;GO:0090079;GO:0090169;GO:0090224;GO:0090304;GO:0097159;GO:0097447;GO:0097458;GO:0098772;GO:0098916;GO:0099536;GO:0099537;GO:0120025;GO:0120038;GO:0140013;GO:1900151;GO:1900152;GO:1900153;GO:1901214;GO:1901215;GO:1901360;GO:1901361;GO:1901363;GO:1901564;GO:1901566;GO:1901575;GO:1901576;GO:1902115;GO:1902369;GO:1902373;GO:1902412;GO:1902494;GO:1902850;GO:1903046;GO:1903047;GO:1903311;GO:1903312;GO:1903313;GO:1903436;GO:1903900;GO:1903902;GO:1905936;GO:1905938;GO:1905939;GO:1905941;GO:1990124;GO:1990841;GO:1990904;GO:2000026;GO:2000027;GO:2000112;GO:2000241;GO:2000243;GO:2000622;GO:2000623
